name,model_type,test_MeanSquaredError,test_MeanAbsolutePercentageError,test_MeanSquaredErrorHighChangeIntervals,Mean test time per sample (ms)
tcn_2025-02-06_15-07-09,tcn,0.9812425085023152,1.3775648030758867,1.8818354710294325,0.8279270287650777
tft_2025-02-06_15-06-52,tft,0.2903238085313915,1.0940189181356252,0.7127366763829251,2.39570123712768
lstm_2025-02-06_15-06-48,lstm,0.4511848276660937,2.495493563064295,0.7884453199778678,0.8091869687809207
transformer_2025-02-06_15-06-44,transformer,0.60841339364867,1.3316782210343698,1.3825674853552925,0.863149250998064
deepar_2025-02-06_15-06-43,deepar,1.030769797878289,3.857319368052732,1.5356631465205368,0.8606973485282773
tcn_2025-02-06_15-06-34,tcn,,,,0.8312550380521113
lstm_2025-02-06_15-06-10,lstm,0.4590497443576897,1.862373880111254,0.9233294303006871,0.8225648425748129
nhits_2025-02-06_15-06-06,nhits,0.645880749487934,2.0274834574795166,1.3914879220800656,0.8619439514244304
deepar_2025-02-06_15-06-04,deepar,2.3788600592875166,8.476645018735582,3.4479679212238663,0.9310389252003196
transformer_2025-02-06_15-05-57,transformer,0.5971747802873719,1.4087314262184618,1.3628426014446624,0.8863764433928615
tft_2025-02-06_15-05-57,tft,0.2733409217389538,1.0556954953445423,0.6605081571128029,2.392153443335115
tcn_2025-02-06_15-05-57,tcn,0.9712613056329328,1.4667333252295531,1.8758434779108448,0.8087206498512527
lstm_2025-02-06_15-05-31,lstm,0.8705911941720985,2.6970199660200147,1.474913792932255,0.8128241662059903
deepar_2025-02-06_15-05-25,deepar,2.5157998571431763,8.420801528062057,3.065814622808559,0.8606014025333287
tcn_2025-02-06_15-05-21,tcn,,,,0.8281904308463607
transformer_2025-02-06_15-05-10,transformer,0.615396638410601,1.3432402583280765,1.40545237007871,0.9266869043526442
tft_2025-02-06_15-05-02,tft,0.4764863554273626,1.737900355156967,1.1290268151958462,2.418180844505958
lstm_2025-02-06_15-04-52,lstm,0.5043171248585614,3.3790733311674845,1.1589076803232026,0.819068043576101
deepar_2025-02-06_15-04-46,deepar,1.2440117844874328,4.810345345966089,2.0324087567661615,0.8325648763219414
nhits_2025-02-06_15-04-45,nhits,0.6587612720714222,2.187484989547382,1.416041382950958,0.8555790137909257
tcn_2025-02-06_15-04-44,tcn,,,,0.8458220185545247
transformer_2025-02-06_15-04-27,transformer,0.6046222211946869,1.2624053979275325,1.3800380429338823,0.8782251487912424
lstm_2025-02-06_15-04-14,lstm,0.5580609895264325,2.6367990590428816,0.972104086135374,0.7839542137139747
tcn_2025-02-06_15-04-08,tcn,1.0137461569786426,1.1919460791929264,1.9334094071521677,0.8260791356701528
deepar_2025-02-06_15-04-07,deepar,1.8023951722486111,4.604194380011672,2.7397805513310467,0.9388532718200512
tft_2025-02-06_15-04-05,tft,0.2591605074848335,1.0547039993438971,0.5622222826167863,2.409801619780033
transformer_2025-02-06_15-03-41,transformer,0.6169583715388213,1.335915192285498,1.3990829045285953,0.8565372870782453
lstm_2025-02-06_15-03-36,lstm,0.4941542544394668,2.346020990935443,1.337360134505515,0.7826857147333415
tcn_2025-02-06_15-03-32,tcn,1.0029972892456438,1.133397629163718,1.9330628048134977,0.8320736170024671
deepar_2025-02-06_15-03-26,deepar,1.1557500478213074,4.586576767796034,2.0474131627208805,0.88283733948303
nhits_2025-02-06_15-03-26,nhits,0.6594502788304913,1.889395917623844,1.430492260092954,0.8222010884615009
tft_2025-02-06_15-03-10,tft,0.3475495773849578,1.5258121514103302,0.7939339524592776,2.3902056169460346
lstm_2025-02-06_15-02-58,lstm,0.4877166371484459,2.6415652244820076,1.063073145555152,0.8168410264489139
tcn_2025-02-06_15-02-56,tcn,,,,0.8322998855139137
transformer_2025-02-06_15-02-56,transformer,0.5970853948377313,1.3748854624807865,1.3573739837254284,0.8589932492569736
deepar_2025-02-06_15-02-48,deepar,1.2200546510182233,4.99626152938211,1.9551426302551056,0.8257664489986188
tcn_2025-02-06_15-02-20,tcn,,,,0.7973597203964925
lstm_2025-02-06_15-02-19,lstm,1.0244704579221091,3.8175328264707953,1.992107838188551,0.8248852873149584
tft_2025-02-06_15-02-15,tft,0.3024427947327038,1.605911918515529,0.7276174787001874,2.448075629837449
transformer_2025-02-06_15-02-13,transformer,0.6016616400536215,1.3271433417750114,1.3713863209365678,0.8718631368444857
deepar_2025-02-06_15-02-09,deepar,2.453904498051275,7.884484340484153,3.2847881919759425,0.8604866828855194
nhits_2025-02-06_15-02-07,nhits,0.7028133733017922,1.6879377021317978,1.4018201980790108,0.8456186046037832
tcn_2025-02-06_15-01-44,tcn,,,,0.8001206147358241
lstm_2025-02-06_15-01-42,lstm,0.9073767849235836,3.800542101781242,1.360996793146824,0.7810834047320249
deepar_2025-02-06_15-01-31,deepar,1.2969449865842126,4.066993011731004,2.1576122498607013,0.9635919483516678
transformer_2025-02-06_15-01-28,transformer,0.6162537836435913,1.3657865938391234,1.4084506322240515,0.8795932011531137
tft_2025-02-06_15-01-19,tft,0.3227663065782467,1.2045536500534728,0.6371256516774392,2.4662813969680566
tcn_2025-02-06_15-01-09,tcn,,,,0.8340517968854027
lstm_2025-02-06_15-01-03,lstm,1.185803284294146,4.460925862462591,1.4718474480278538,0.8205423681803828
deepar_2025-02-06_15-00-52,deepar,1.0179539813728602,4.122818194629905,1.9022130185146495,0.8278522642848589
nhits_2025-02-06_15-00-49,nhits,0.6856131927759318,2.0256182436206855,1.4683119962424411,0.8639956086092746
transformer_2025-02-06_15-00-43,transformer,0.6133318749545296,1.3800672148704165,1.3881496740242594,0.8694107084513626
tcn_2025-02-06_15-00-33,tcn,1.0164241789399149,1.2324810659056014,1.9585170722712524,0.8306721208707604
lstm_2025-02-06_15-00-25,lstm,0.6822169972938642,2.704657805135509,1.175687399580556,0.7949191714872789
tft_2025-02-06_15-00-24,tft,0.2852768129030928,1.7252548029282189,0.7247973229736789,2.3856761801006545
deepar_2025-02-06_15-00-13,deepar,1.2355001837283657,4.749884732068224,1.8648806251356256,0.8294469243406182
tcn_2025-02-06_14-59-58,tcn,,,,0.8419172009429359
transformer_2025-02-06_14-59-56,transformer,0.5976226188185619,1.3607931521534702,1.3582341499964723,0.8544939867866314
